loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G)
2024-06-20T17:56:27.998+02:00,4599.164952625,-0.86981201171875,0.1080169677734375,-0.4706878662109375
2024-06-20T17:56:27.999+02:00,4599.175009625001,-0.8641510009765625,0.1091156005859375,-0.47259521484375
2024-06-20T17:56:28.004+02:00,4599.185067625001,-0.860809326171875,0.108978271484375,-0.4741668701171875
2024-06-20T17:56:28.007+02:00,4599.195124625,-0.8608856201171875,0.10821533203125,-0.4763336181640625
2024-06-20T17:56:28.007+02:00,4599.205182625,-0.8586578369140625,0.110107421875,-0.478851318359375
2024-06-20T17:56:28.008+02:00,4599.215239625,-0.8592529296875,0.1105804443359375,-0.4795989990234375
2024-06-20T17:56:28.008+02:00,4599.225297625,-0.859527587890625,0.1100616455078125,-0.478607177734375
2024-06-20T17:56:28.008+02:00,4599.235354625001,-0.8601531982421875,0.1089630126953125,-0.4722900390625
2024-06-20T17:56:28.008+02:00,4599.245412625,-0.8666229248046875,0.108184814453125,-0.4707489013671875
2024-06-20T17:56:28.009+02:00,4599.255469625,-0.86968994140625,0.112701416015625,-0.4665069580078125
2024-06-20T17:56:28.009+02:00,4599.265527625001,-0.8659820556640625,0.113922119140625,-0.46612548828125
2024-06-20T17:56:28.009+02:00,4599.275584625,-0.866363525390625,0.1135406494140625,-0.4647369384765625
2024-06-20T17:56:28.009+02:00,4599.285642625,-0.86572265625,0.111419677734375,-0.468597412109375
2024-06-20T17:56:28.010+02:00,4599.295699625,-0.8610382080078125,0.11553955078125,-0.4713287353515625
2024-06-20T17:56:28.010+02:00,4599.305709625,-0.8571929931640625,0.1181640625,-0.479644775390625
2024-06-20T17:56:28.010+02:00,4599.325692625001,-0.853118896484375,0.1186065673828125,-0.494232177734375
2024-06-20T17:56:28.011+02:00,4599.345675625001,-0.85162353515625,0.126556396484375,-0.50787353515625
2024-06-20T17:56:28.011+02:00,4599.365659625,-0.8508148193359375,0.1256561279296875,-0.512939453125
2024-06-20T17:56:28.011+02:00,4599.3856415,-0.846527099609375,0.1292572021484375,-0.513458251953125
2024-06-20T17:56:28.011+02:00,4599.4056245,-0.8480224609375,0.1325531005859375,-0.509857177734375
2024-06-20T17:56:28.011+02:00,4599.4256075,-0.8452606201171875,0.130157470703125,-0.5066680908203125
2024-06-20T17:56:28.012+02:00,4599.4455905,-0.8470458984375,0.126129150390625,-0.4999542236328125
2024-06-20T17:56:28.012+02:00,4599.4655725,-0.852294921875,0.127960205078125,-0.4974517822265625
2024-06-20T17:56:28.012+02:00,4599.485553500001,-0.8660430908203125,0.127838134765625,-0.4962310791015625
2024-06-20T17:56:28.012+02:00,4599.505533500001,-0.8744964599609375,0.1240234375,-0.49755859375
2024-06-20T17:56:28.013+02:00,4599.525513500001,-0.8736419677734375,0.12188720703125,-0.4906158447265625
2024-06-20T17:56:28.013+02:00,4599.5454955,-0.8546905517578125,0.122650146484375,-0.480133056640625
2024-06-20T17:56:28.013+02:00,4599.5654765,-0.8496551513671875,0.123321533203125,-0.4705810546875
2024-06-20T17:56:28.013+02:00,4599.5854595,-0.85467529296875,0.12542724609375,-0.45654296875
2024-06-20T17:56:28.014+02:00,4599.6054415,-0.866455078125,0.1358795166015625,-0.458465576171875
2024-06-20T17:56:28.014+02:00,4599.6254255,-0.8613739013671875,0.137969970703125,-0.464813232421875
2024-06-20T17:56:28.014+02:00,4599.6454085,-0.851287841796875,0.1421051025390625,-0.4725494384765625
2024-06-20T17:56:28.014+02:00,4599.665391500001,-0.8434906005859375,0.139434814453125,-0.4855194091796875
2024-06-20T17:56:28.014+02:00,4599.6853745,-0.849456787109375,0.1403961181640625,-0.4953460693359375
2024-06-20T17:56:28.015+02:00,4599.705356500001,-0.8457794189453125,0.1410369873046875,-0.50164794921875
2024-06-20T17:56:28.015+02:00,4599.7253385,-0.848419189453125,0.1397857666015625,-0.506866455078125
2024-06-20T17:56:28.015+02:00,4599.7453225,-0.847686767578125,0.1400146484375,-0.5064544677734375
2024-06-20T17:56:28.015+02:00,4599.765304500001,-0.8520660400390625,0.13836669921875,-0.5085296630859375
2024-06-20T17:56:28.016+02:00,4599.7852885,-0.85443115234375,0.13714599609375,-0.5063934326171875
2024-06-20T17:56:28.016+02:00,4599.805272500001,-0.8519439697265625,0.1370086669921875,-0.5041351318359375
2024-06-20T17:56:28.016+02:00,4599.8252555,-0.850738525390625,0.13299560546875,-0.498260498046875
2024-06-20T17:56:28.016+02:00,4599.845237500001,-0.8460540771484375,0.1288299560546875,-0.4915008544921875
2024-06-20T17:56:28.016+02:00,4599.8652195,-0.8601837158203125,0.1305694580078125,-0.48834228515625
2024-06-20T17:56:28.017+02:00,4599.8852015,-0.86395263671875,0.1325531005859375,-0.4899749755859375
2024-06-20T17:56:28.017+02:00,4599.9051835,-0.8556976318359375,0.1419677734375,-0.4907989501953125
2024-06-20T17:56:28.017+02:00,4599.925165500001,-0.8562164306640625,0.153900146484375,-0.4892120361328125
2024-06-20T17:56:28.017+02:00,4599.945147500001,-0.8501129150390625,0.1565399169921875,-0.4903106689453125
2024-06-20T17:56:28.018+02:00,4599.9651315,-0.8313751220703125,0.163543701171875,-0.4947662353515625
2024-06-20T17:56:28.018+02:00,4599.9851135,-0.838653564453125,0.16748046875,-0.50384521484375
2024-06-20T17:56:28.018+02:00,4600.0050965,-0.839630126953125,0.182281494140625,-0.5108489990234375
2024-06-20T17:56:28.018+02:00,4600.0250785,-0.8311004638671875,0.1712799072265625,-0.5104217529296875
2024-06-20T17:56:28.018+02:00,4600.045060500001,-0.8264617919921875,0.1807708740234375,-0.514892578125
2024-06-20T17:56:28.019+02:00,4600.065043500001,-0.829254150390625,0.1734161376953125,-0.525238037109375
2024-06-20T17:56:28.019+02:00,4600.0850265,-0.8391571044921875,0.1724090576171875,-0.525848388671875
2024-06-20T17:56:28.019+02:00,4600.1050075,-0.8407135009765625,0.161834716796875,-0.518402099609375
2024-06-20T17:56:28.019+02:00,4600.1249895,-0.8424835205078125,0.158721923828125,-0.5060882568359375
2024-06-20T17:56:28.019+02:00,4600.144973500001,-0.8491668701171875,0.1575469970703125,-0.501983642578125
2024-06-20T17:56:28.020+02:00,4600.1649555,-0.844512939453125,0.1637420654296875,-0.4871978759765625
2024-06-20T17:56:28.020+02:00,4600.184936500001,-0.849395751953125,0.169189453125,-0.4734344482421875
2024-06-20T17:56:28.020+02:00,4600.204918500001,-0.8492431640625,0.17327880859375,-0.46954345703125
2024-06-20T17:56:28.020+02:00,4600.2249005,-0.862091064453125,0.177032470703125,-0.469696044921875
2024-06-20T17:56:28.021+02:00,4600.2448805,-0.8469696044921875,0.1798248291015625,-0.476776123046875
2024-06-20T17:56:28.021+02:00,4600.2648625,-0.8382110595703125,0.1968994140625,-0.4832763671875
2024-06-20T17:56:28.021+02:00,4600.2848425,-0.8304901123046875,0.2047882080078125,-0.4869384765625
2024-06-20T17:56:28.021+02:00,4600.304823500001,-0.8255157470703125,0.20849609375,-0.493896484375
2024-06-20T17:56:28.021+02:00,4600.324803500001,-0.818084716796875,0.215911865234375,-0.507720947265625
2024-06-20T17:56:28.022+02:00,4600.3447845,-0.8159942626953125,0.2123870849609375,-0.5081024169921875
2024-06-20T17:56:28.022+02:00,4600.3647655,-0.8123931884765625,0.2229156494140625,-0.5096893310546875
2024-06-20T17:56:28.022+02:00,4600.38474775,-0.829376220703125,0.2204132080078125,-0.5132293701171875
2024-06-20T17:56:28.022+02:00,4600.40473075,-0.840545654296875,0.2253570556640625,-0.5081939697265625
2024-06-20T17:56:28.022+02:00,4600.42471275,-0.8463287353515625,0.227508544921875,-0.4983367919921875
2024-06-20T17:56:28.023+02:00,4600.44469475,-0.8321380615234375,0.2321014404296875,-0.4915313720703125
2024-06-20T17:56:28.023+02:00,4600.46467475,-0.817962646484375,0.2381591796875,-0.480743408203125
2024-06-20T17:56:28.023+02:00,4600.48465675,-0.8204803466796875,0.24017333984375,-0.4809722900390625
