,loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label
0,2024-06-20T18:09:33.009+02:00,5217.648356041667,-1.049896240234375,-0.2257537841796875,-0.7460784912109375,
1,2024-06-20T18:09:33.010+02:00,5217.658414041667,-1.0335693359375,-0.187042236328125,-0.75177001953125,
2,2024-06-20T18:09:33.010+02:00,5217.668472041667,-1.029953002929688,-0.1513214111328125,-0.710540771484375,
3,2024-06-20T18:09:33.015+02:00,5217.678529041667,-0.99652099609375,-0.203643798828125,-0.65118408203125,
4,2024-06-20T18:09:33.018+02:00,5217.688587041667,-0.93499755859375,-0.2470245361328125,-0.5868072509765625,
5,2024-06-20T18:09:33.018+02:00,5217.698644041667,-0.8682708740234375,-0.2035980224609375,-0.5197906494140625,
6,2024-06-20T18:09:33.018+02:00,5217.708702041667,-0.83941650390625,-0.1405487060546875,-0.4921417236328125,
7,2024-06-20T18:09:33.019+02:00,5217.718759041667,-0.7996978759765625,-0.1237030029296875,-0.4709320068359375,
8,2024-06-20T18:09:33.019+02:00,5217.728817041667,-0.7660064697265625,-0.1342010498046875,-0.4403839111328125,
9,2024-06-20T18:09:33.019+02:00,5217.738874041667,-0.759735107421875,-0.184783935546875,-0.41912841796875,
10,2024-06-20T18:09:33.019+02:00,5217.748932041667,-0.7710723876953125,-0.25299072265625,-0.4127197265625,
11,2024-06-20T18:09:33.020+02:00,5217.758989041667,-0.7876434326171875,-0.2974853515625,-0.4071502685546875,
12,2024-06-20T18:09:33.020+02:00,5217.769047041667,-0.8118438720703125,-0.31512451171875,-0.4289398193359375,
13,2024-06-20T18:09:33.020+02:00,5217.779104041667,-0.842376708984375,-0.328948974609375,-0.45501708984375,
14,2024-06-20T18:09:33.020+02:00,5217.789162041667,-0.871246337890625,-0.3632965087890625,-0.476409912109375,
15,2024-06-20T18:09:33.020+02:00,5217.799219041667,-0.8756103515625,-0.3639373779296875,-0.4820556640625,
16,2024-06-20T18:09:33.021+02:00,5217.809277041667,-0.8661651611328125,-0.31658935546875,-0.4922637939453125,
17,2024-06-20T18:09:33.021+02:00,5217.819334041667,-0.8440093994140625,-0.2665557861328125,-0.49835205078125,
18,2024-06-20T18:09:33.021+02:00,5217.829392041667,-0.8314208984375,-0.2351837158203125,-0.50115966796875,
19,2024-06-20T18:09:33.021+02:00,5217.839449041667,-0.827667236328125,-0.1844329833984375,-0.5023193359375,
20,2024-06-20T18:09:33.021+02:00,5217.849507041667,-0.8331756591796875,-0.161407470703125,-0.50323486328125,
21,2024-06-20T18:09:33.022+02:00,5217.859564041667,-0.8447265625,-0.1479949951171875,-0.5038909912109375,
22,2024-06-20T18:09:33.022+02:00,5217.869622041667,-0.8519439697265625,-0.1549835205078125,-0.491424560546875,
23,2024-06-20T18:09:33.022+02:00,5217.879679041667,-0.8582000732421875,-0.2006683349609375,-0.4820556640625,
24,2024-06-20T18:09:33.022+02:00,5217.889737041667,-0.863311767578125,-0.232757568359375,-0.4752197265625,
25,2024-06-20T18:09:33.023+02:00,5217.899794041667,-0.8684539794921875,-0.2294464111328125,-0.4745635986328125,
26,2024-06-20T18:09:33.023+02:00,5217.909852041667,-0.8542633056640625,-0.22222900390625,-0.4703826904296875,
27,2024-06-20T18:09:33.023+02:00,5217.919909041667,-0.855560302734375,-0.2151641845703125,-0.4670867919921875,
28,2024-06-20T18:09:33.023+02:00,5217.929967041667,-0.856414794921875,-0.2143402099609375,-0.461517333984375,
29,2024-06-20T18:09:33.024+02:00,5217.940024041667,-0.85052490234375,-0.21533203125,-0.459625244140625,
30,2024-06-20T18:09:33.024+02:00,5217.950082041667,-0.8480377197265625,-0.2041473388671875,-0.4499664306640625,
